"id","from_id","owner_id","date","text","post_type","can_delete","can_pin","likes"
"1815","7494722","1570296","1289932297","С Днём Рождения!)","","0","0","0"
"1814","10068490","1570296","1289931986","","","0","0","0"
"1813","10068490","1570296","1289931859","С Днем Рождения!!!!!!","","0","0","0"
"1812","23345246","1570296","1289931193","Ярик, Happy Birthday! :)","","0","0","0"
"1811","5390870","1570296","1289930856","","","0","0","0"
"1810","12550477","1570296","1289925485","С  днюхой ЯРИК!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Всего те в 2 количестве)))","","0","0","0"
"1809","23731789","1570296","1289923484","С Днём Рождения!","","0","0","0"
"1808","20211988","1570296","1289923011","с днем рождения!!)) пусть фортуна всегда будет на твоей стороне))","","0","0","0"
"1806","12096126","1570296","1289922052","С Днём рождения,Ярик!)Здоровья и оптимизма:)и всего, на что фантазии хватит:))))","","0","0","0"
"1805","7548356","1570296","1289920517","С ДНЕМ РОЖДЕНИЯ,ВЕЧНОГО ПОЗИТИВА ТЕБЕ)))))","","0","0","0"
"1804","17476555","1570296","1289919892","Хэппи Бёздэй!!:))","","0","0","0"
"1803","12420068","1570296","1289918828","Ярик, с Днем Рождения тебя)))всего тебе самого-самого))чтоб мечты сбывались, что б ничего в жизни не напрягало и всегда все удавалось))))))))))))","","0","0","0"
"1802","9406951","1570296","1289917730","С Днём Рождения!!!","","0","0","0"
"1801","8047493","1570296","1289917255","ой! а я ж тебя видела и не поздравила=(вот теперь от всей души;) расти большой!)))","","0","0","0"
"1800","7742097","1570296","1289917157","С ДНЁМ РОЖДЕНИЯ,МАН!!!! с американским совершеннолетием)))ееее)))","","0","0","0"
"1799","9700647","1570296","1289916047","С Днем Рождения!!!!!Желаю Любви,удачи и исполнения всех желаний))))))))https://vk.com/best_cards?mid=1570296&from_id=9700647&loc=card67108857","","0","0","0"
"1798","46438193","1570296","1289915385","С днем рождения=***","","0","0","0"
"1797","3681689","1570296","1289913664","пам пам с Днем Варенья =P","","0","0","0"
"1796","6145316","1570296","1289911029","c днем варенья, секазная шлюшка!)","","0","0","0"
"1795","16160558","1570296","1289909031","С днем рожденья, эльфф. :)","","0","0","0"
"1794","22515019","1570296","1289906150","с днем рождения!:)","","0","0","0"
"1793","2387203","1570296","1289905385","с днём рождения))https://vk.com/podarki?mid=1570296&from_id=2387203&loc=1758","","0","0","0"
"1792","30208810","1570296","1289905155","с днем рождения!!!","","0","0","0"
"1791","82377882","1570296","1289903472","с днем рождения!!","","0","0","0"
"1790","71853813","1570296","1289897741","","","0","0","0"
"1789","22723074","1570296","1289896523","","","0","0","0"
"1788","23072951","1570296","1289895841","С ДнЁм РоЖдЕнИя!!!=)","","0","0","0"
"1787","6550503","1570296","1289894842","С Днём Рождения,Ярик!!","","0","0","0"
"1786","7512516","1570296","1289894604","Эм, с днем рождения, ага =)","","0","0","0"
"1785","19068535","1570296","1289893095","С днём рождения!Всех тебе благ!)","","0","0","0"
"1784","21222674","1570296","1289892829","С Днём Рождения))","","0","0","0"
"1783","13771819","1570296","1289891344","https://vk.com/gameforyou?mid=1570296&from_id=13771819&loc=2q4073","","0","0","0"
"1782","12270463","1570296","1289887101","ярик с днюхой тебя!!!)))","","0","0","0"
"1781","10448262","1570296","1289886228","С днём рождения балерун!!","","0","0","0"
"1780","85665022","1570296","1289881757","с днём рождения!!!!!!","","0","0","0"
"1779","17693056","1570296","1289880573","С Днём Рождения))))","","0","0","0"
"1778","53820946","1570296","1289879633","","","0","0","0"
"1777","9260959","1570296","1289877692","с Днём Рождения)*","","0","0","0"
"1776","7818480","1570296","1289861647","всего там позитивного и все такое) &lt;3 чмаффки, пупсик))","","0","0","1"
"1775","14097848","1570296","1289857293","с днем рождения!!!!!!!!!!!!!!!!!!))","","0","0","0"
"1774","11871444","1570296","1289855664","С Днем Рождения!","","0","0","0"
"1773","50323294","1570296","1289855181",")))))))))))))))))скорпиоон)","","0","0","0"
"1772","5100260","1570296","1289855056","С днём рожденья!!!!!!!!!","","0","0","0"
"1771","2420112","1570296","1289840461","","","0","0","0"
"1770","2225313","1570296","1289755141","","","0","0","0"
"1767","32726318","1570296","1289584294","","","0","0","1"
"1766","32726318","1570296","1289584169","","","0","0","1"
"1765","32726318","1570296","1289583840","","","0","0","0"
"1764","28083215","1570296","1289582112","https://vk.com/podarki?mid=1570296&from_id=28083215&loc=627","","0","0","0"
"1759","2225313","1570296","1289501784","","","0","0","1"
"1754","47321439","1570296","1289413171","ЧТО НЕОБЫЧНОГО НОСИТ В СУМКЕ ЯРОСЛАВ КАСЬЯНЕНКО?=)))надувную женщину!https://vk.com/postfriends?mid=1570296&from_id=47321439&loc=post","","0","0","0"
"1753","3143642","1570296","1289338403","Спасибо)))))))))) у меня еще двенадцати нет..))))","","0","0","0"
"1746","14097848","1570296","1289251684","я мирный)))))))))))))))))))))))))))))))","","0","0","0"
"1742","47321439","1570296","1289235848","ЧТО БУДЕТ С РОССИЕЙ, ЕСЛИ ЕЁ ПРЕЗИДЕНТОМ СТАНЕТ ЯРОСЛАВ КАСЬЯНЕНКО?даже страшно подумать) но мне было бы хорошо)https://vk.com/postfriends?mid=1570296&from_id=47321439&loc=post","","0","0","1"
"1740","12420068","1570296","1289072557","","","0","0","0"
"1739","2420112","1570296","1289071608","с этой стороны мы не геи","","0","0","0"
"1738","2225313","1570296","1288904845","","","0","0","0"
"1737","55429204","1570296","1288884398","Привет, Ярослав! Я узнала Кто ты из Нашей Раши? Открой картинку и всё сам увидишь!!!В приложении доступна новая тема - Кто твой герой из Человека-Паука?!!!https://vk.com/app1924073_1570296?from_id=55429204&loc=f2944e7281ee6046fcf6ff73dff7c507","","0","0","0"
"1736","55429204","1570296","1288884352","Привет, Ярослав! Я узнала Кто твой герой из Счастливы Вместе? Открой картинку и всё сам увидишь!!!В приложении доступна новая тема - Кто твой герой из Человека-Паука?!!!https://vk.com/app1924073_1570296?from_id=55429204&loc=9db99219a03618e96aa4c9d783bd33eb","","0","0","0"
"1735","55429204","1570296","1288884311","Привет, Ярослав! Я узнала Кто ты из Интернов? Открой картинку и всё сам увидишь!!!В приложении доступна новая тема - Кто твой герой из Человека-Паука?!!!https://vk.com/app1924073_1570296?from_id=55429204&loc=7cfa93ffa2404e14471ba3717b75cab5","","0","0","1"
"1734","7742097","1570296","1288864501","отдыхаем хорошооооо)))","","0","0","0"
"1732","2420112","1570296","1288855220","","","0","0","0"
"1730","12420068","1570296","1288814555","","","0","0","0"
"1728","12420068","1570296","1288812077","блиин, я терь знаю только одну тетю Клаву и это ты))))","","0","0","0"
"1724","7742097","1570296","1288807240","","","0","0","0"
"1722","12420068","1570296","1288803666","у тя костюм тети Клавы?)))","","0","0","0"
"1721","2225313","1570296","1288721202","","","0","0","0"
"1719","21188051","1570296","1288635372","конечно))долой бритые ноги!да здравствует волосяной покров!","","0","0","0"
"1718","21188051","1570296","1288634880","пхахах))) ты против того что бы девушки брили ноги?","","0","0","0"
"1717","21188051","1570296","1288633873","ахах) как хочешь) но ты и так прекрасна) как тебя Ярославна?))","","0","0","0"
"1716","21188051","1570296","1288631640","ты - да)) ахах))","","0","0","0"
"1715","5390870","1570296","1288607174","Ох ты епт))...май либе швайне!)) :-*","","0","0","0"
"1714","21188051","1570296","1288606379","пхах)","","0","0","0"
"1713","10284436","1570296","1288561890","тебе идет)))","","0","0","0"
"1703","2420112","1570296","1288554047","","","0","0","0"
"1702","5390870","1570296","1288356252","Спасибо , искусный рисователь хуйцов):-*","","0","0","0"
"1701","2225313","1570296","1288254293","","","0","0","0"
"1700","2225313","1570296","1288189990","","","0","0","0"
"1696","2420112","1570296","1288102955","че за хрень ты слушать стал?)","","0","0","0"
"1692","1570296","1570296","1288096260","","","0","0","0"
"1690","2225313","1570296","1288086692","ну чо? Отмечаем возврат студаков??)","","0","0","0"
"1689","3143642","1570296","1288040449","Спасибо, видео клевое))","","0","0","0"
"1687","23345246","1570296","1287850284","о,даааа... ты это делаешь по-моему всегда! еще и поешь:)","","0","0","0"
